price,log_price,model_year,age,mileage,log_mileage,brand,brand_group,fuel_type,transmission,accident,clean_title,row_id,z_age,z_log_mileage,y,brand_id
15900,9.674074388208323,2013,11,93500,11.445727410406752,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,Accident/damage reported,Yes,876,0.4081982368345969,0.6946805517848895,-0.578446453067345,24
54999,10.915070282231135,2018,6,47700,10.77270764101727,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,877,-0.417285650934762,0.09840347224763546,0.6625494409554662,4
24500,10.106428396532818,2003,21,97496,11.487576887281786,Ford,Ford,Gasoline,Manual,Unknown,Unknown,878,2.0591660123733146,0.7317580419065304,-0.14609244474285,10
26599,10.188628900078157,2022,2,16120,9.687878048875998,Acura,Acura,Gasoline,Automatic,None reported,Unknown,879,-1.0776727611502492,-0.8627258294731371,-0.06389194119751096,1
2800,7.937374696163295,2005,19,147589,11.902193438175821,Buick,Buick,Gasoline,Automatic,Accident/damage reported,Yes,880,1.7289724572655711,1.0990969483389097,-2.315146145112373,5
52000,10.858998997563564,2018,6,45791,10.731864682356177,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,882,-0.417285650934762,0.062217729691826866,0.6064781562878956,24
25950,10.163926888594034,2016,8,60000,11.002116507732017,INFINITI,INFINITI,Gasoline,Automatic,Accident/damage reported,Yes,883,-0.08709209582701846,0.30165344392188287,-0.08859395268163439,15
18795,9.841346155998279,2019,5,50000,10.819798284210286,Buick,Buick,Gasoline,Automatic,None reported,Yes,884,-0.5823824284886338,0.14012449215487224,-0.41117468527738943,5
5900,8.68270762989381,2010,14,107000,11.580593459194764,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,886,0.9034885694962123,0.814168176603094,-1.5698132113818577,17
37000,10.51867319162636,2011,13,60000,11.002116507732017,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,Accident/damage reported,Yes,887,0.7383917919423404,0.30165344392188287,0.2661523503506924,24
28000,10.239959789157341,2016,8,55000,10.915106645867503,Audi,Audi,Gasoline,Automatic,None reported,Yes,888,-0.08709209582701846,0.22456508978545656,-0.012561052118327254,2
106798,11.578694478741127,2018,6,31678,10.36340927977359,Porsche,Porsche,Gasoline,Unknown,None reported,Unknown,892,-0.417285650934762,-0.2642236638365779,1.326173637465459,29
29950,10.307284603543595,2016,8,47144,10.760983237899778,Volkswagen,Volkswagen,Gasoline,Manual,None reported,Yes,893,-0.08709209582701846,0.08801597225405047,0.05476376226792645,34
25500,10.146433731146518,2018,6,98000,11.49273296168228,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,895,-0.417285650934762,0.7363261825841696,-0.10608711012915073,10
12990,9.471935109664646,2013,11,147191,11.899493135973929,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,897,0.4081982368345969,1.0967045545578573,-0.7805857316110227,10
25980,10.165082290224591,2014,10,53600,10.889323003601277,BMW,BMW,Gasoline,Automatic,None reported,Yes,898,0.2431014592807251,0.2017214890331558,-0.08743855105107734,4
17000,9.740968623038354,2010,14,100100,11.513934955263402,Dodge,Dodge,Unknown/Other,Automatic,None reported,Yes,899,0.9034885694962123,0.7551105681073268,-0.5115522182373144,9
199995,12.20604764521767,2020,4,1750,7.467942332285852,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,900,-0.7474792060425056,-2.829528063305855,1.953526803942001,24
104500,11.556942350387002,2020,4,2750,7.919719760924575,Dodge,Dodge,Gasoline,Automatic,None reported,Yes,901,-0.7474792060425056,-2.429265637145751,1.304421509111334,9
35500,10.477287975463508,2013,11,40800,10.616461869895815,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,902,0.4081982368345969,-0.04002600089972995,0.22476713418783945,29
49500,10.809727948556782,2018,6,36798,10.513225949874762,Porsche,Porsche,Gasoline,Automatic,Accident/damage reported,Yes,903,-0.417285650934762,-0.13149019807975557,0.5572071072811138,29
14900,9.60911649193355,2010,14,87500,11.37940550085183,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,905,0.9034885694962123,0.6359211566862631,-0.6434043493421182,10
38500,10.558413520275876,2020,4,93000,11.440365524765756,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,906,-0.7474792060425056,0.6899300679859872,0.3058926790002072,7
28251,10.248884134178173,2018,6,41515,10.63383417408518,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,907,-0.417285650934762,-0.024634615270353565,-0.0036367070974954174,24
33242,10.411569415631055,2019,5,19000,9.852246888342531,RAM,RAM,E85 Flex Fuel,Automatic,Accident/damage reported,Unknown,908,-0.5823824284886338,-0.7170995402885867,0.15904857435538666,30
76373,11.243384509551644,2023,1,1539,7.3395376954076745,Toyota,Toyota,Hybrid,Automatic,Accident/damage reported,Yes,909,-1.2427695387041209,-2.94329105417047,0.9908636682759759,33
25099,10.130583283688766,2022,2,21701,9.985159701180153,Mazda,Mazda,Gasoline,Automatic,None reported,Unknown,911,-1.0776727611502492,-0.5993424290171125,-0.12193755758690195,23
15998,9.680218993408767,2016,8,97726,11.48993315604396,Nissan,Nissan,Gasoline,Other,Accident/damage reported,Unknown,912,-0.08709209582701846,0.7338456314841568,-0.5723018478669015,27
166900,12.025150109649926,2016,8,8755,9.077494458642754,Rolls-Royce,Other,Gasoline,Automatic,None reported,Yes,915,-0.08709209582701846,-1.4035089700811771,1.7726292683742582,28
18750,9.838949031398556,2013,11,57912,10.966697163402289,Ford,Ford,Gasoline,Manual,Accident/damage reported,Yes,917,0.4081982368345969,0.27027287509369935,-0.4135718098771122,10
18500,9.825526011066415,2009,15,35000,10.463131911491967,BMW,BMW,Gasoline,Automatic,None reported,Yes,918,1.068585347050084,-0.17587214385263567,-0.426994830209253,4
30890,10.338187785912627,2019,5,35469,10.476442547767668,Lincoln,Lincoln,Gasoline,Automatic,Unknown,Unknown,920,-0.5823824284886338,-0.16407928473282485,0.08566694463695868,21
46787,10.753360665540567,2022,2,14676,9.594036921611199,Kia,Kia,Gasoline,Automatic,None reported,Unknown,921,-1.0776727611502492,-0.9458664976242332,0.500839824264899,18
79999,11.289769413577893,2022,2,13750,9.528866827722945,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,922,-1.0776727611502492,-1.0036054155940684,1.0372485723022251,21
62500,11.042921835724492,2015,9,13300,9.495594499353297,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,923,0.07800468172685332,-1.033083787095184,0.7904009944488237,24
27000,10.203592144986466,2017,7,117000,11.669937760751914,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,924,-0.25218887338089024,0.8933247803595028,-0.04892869628920238,7
50000,10.819778284410283,2020,4,27100,10.207325906555994,Audi,Audi,Hybrid,Automatic,None reported,Yes,925,-0.7474792060425056,-0.40250925688971706,0.5672574431346149,2
20989,9.951753769945617,2017,7,89352,11.400350095849324,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,926,-0.25218887338089024,0.6544774941152897,-0.30076707133005165,10
8500,9.047821442478408,2018,6,100000,11.51293546492023,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,927,-0.417285650934762,0.7542250470424802,-1.2046993987972598,7
75500,11.231887935237117,2020,4,16000,9.680406499268875,Land,Land,Hybrid,Automatic,None reported,Yes,928,-0.7474792060425056,-0.8693454177556544,0.9793670939614483,19
62999,11.050874132231819,2023,1,15200,9.62911649414402,Land,Land,Gasoline,Automatic,None reported,Yes,929,-1.2427695387041209,-0.9147869573006848,0.7983532909561504,19
38995,10.571188711764599,2012,12,39960,10.595659257474393,BMW,BMW,Gasoline,Manual,None reported,Yes,930,0.5732950143884686,-0.058456545655707876,0.3186678704889303,4
13500,9.51044496442652,2008,16,119000,11.686887175419702,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,931,1.2336821246039558,0.9083414974570448,-0.7420758768491478,10
29998,10.308885991755306,2022,2,10971,9.303101852057495,Kia,Kia,Gasoline,Automatic,None reported,Unknown,932,-1.0776727611502492,-1.203626999616349,0.056365150479637194,18
74500,11.218554404367652,2023,1,2950,7.989899374942939,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,935,-1.2427695387041209,-2.3670884215672507,0.9660335630919832,7
78000,11.26446410567173,2017,7,73000,11.19822841866684,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,Accident/damage reported,Yes,936,-0.25218887338089024,0.4754032248841325,1.011943264396061,24
14900,9.60911649193355,2005,19,82000,11.314486721293981,Ford,Ford,Gasoline,Automatic,None reported,Yes,937,1.7289724572655711,0.5784048963288725,-0.6434043493421182,10
38999,10.571291283757406,2019,5,7874,8.971448463693834,Audi,Audi,Unknown/Other,Automatic,None reported,Unknown,938,-0.5823824284886338,-1.4974628166704456,0.31877044248173725,2
39750,10.590365120082478,2017,7,49105,10.801736505909519,GMC,GMC,Gasoline,Automatic,None reported,Yes,939,-0.25218887338089024,0.12412225134967193,0.33784427880680923,12
26000,10.165851817003619,2005,19,36700,10.510559281627845,Chevrolet,Chevrolet,Gasoline,Manual,None reported,Yes,941,1.7289724572655711,-0.13385279309803977,-0.08666902427204981,7
34000,10.4341158035983,2014,10,40000,10.596659732783579,BMW,BMW,Gasoline,Automatic,None reported,Yes,942,0.2431014592807251,-0.05757015193795533,0.18159496232263095,4
17500,9.769956159911606,2017,7,78110,11.265886170980464,Nissan,Nissan,Gasoline,Automatic,Unknown,Unknown,943,-0.25218887338089024,0.5353461400740066,-0.48256468136406205,27
19780,9.892426605176704,2015,9,74864,11.223441770571819,GMC,GMC,Gasoline,Automatic,None reported,Yes,944,0.07800468172685332,0.497741563998426,-0.3600942360989645,12
93500,11.44571671527678,2021,3,15350,9.638935897473202,Cadillac,Cadillac,Gasoline,Automatic,None reported,Yes,945,-0.9125759835963774,-0.9060872349355688,1.1931958740011108,6
31000,10.341742483467284,2018,6,61454,11.02606047864908,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,947,-0.417285650934762,0.3228671462532464,0.08922164219161566,33
54500,10.905955980651335,2020,4,45241,10.719781137917781,BMW,BMW,Gasoline,Automatic,None reported,Yes,948,-0.7474792060425056,0.05151204032593943,0.6534351393756666,4
27000,10.203592144986466,2018,6,48000,10.778977123006351,INFINITI,INFINITI,Gasoline,CVT,None reported,Yes,949,-0.417285650934762,0.1039580615490046,-0.04892869628920238,15
18500,9.825526011066415,2010,14,68500,11.134603622683905,Lexus,Lexus,Gasoline,Manual,None reported,Yes,950,0.9034885694962123,0.4190333985278084,-0.426994830209253,20
51899,10.857054801145617,2019,5,43433,10.678997823521197,GMC,GMC,Gasoline,Automatic,None reported,Unknown,951,-0.5823824284886338,0.015379140954640307,0.6045339598699488,12
20995,9.952039593118293,2005,19,122961,11.719630643532376,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,952,1.7289724572655711,0.9373513132576378,-0.3004812481573751,7
21400,9.971146201009942,2016,8,72000,11.184435286790631,Hyundai,Hyundai,Gasoline,Automatic,None reported,Yes,954,-0.08709209582701846,0.4631828878793533,-0.28137464026572623,14
10500,9.259130536145614,2003,21,83000,11.326607934898927,Ford,Ford,Gasoline,Automatic,None reported,Yes,955,2.0591660123733146,0.589143959544446,-0.9933903051300543,10
39599,10.58655914439847,2021,3,18031,9.799903236279558,Audi,Audi,Unknown/Other,Automatic,None reported,Unknown,956,-0.9125759835963774,-0.7634745821580647,0.33403830312280114,2
78900,11.275936506833965,2023,1,8200,9.012011377036412,Toyota,Toyota,Hybrid,Automatic,None reported,Yes,957,-1.2427695387041209,-1.4615251865955137,1.0234156655582964,33
42599,10.659586057803535,2022,2,12875,9.463120392418698,Jeep,Jeep,Gasoline,Automatic,None reported,Unknown,959,-1.0776727611502492,-1.0618549562706574,0.407065216527867,17
37500,10.532096211958502,2013,11,61145,11.021019726056748,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,961,0.4081982368345969,0.318401177538609,0.2795753706828332,4
43900,10.689669599063263,2022,2,9612,9.170871628065816,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,962,-1.0776727611502492,-1.3207793558685856,0.437148757787595,24
143998,11.877554689572797,2023,1,3534,8.170468578330674,Land,Land,Hybrid,Automatic,None reported,Unknown,963,-1.2427695387041209,-2.2071090537277636,1.6250338482971287,19
14000,9.546812608597396,2011,13,152000,11.931642378754141,Ford,Ford,Gasoline,Automatic,None reported,Yes,964,0.7383917919423404,1.125187902991602,-0.7057082326782727,10
7000,8.85366542803745,2012,12,129567,11.771961118831888,Audi,Audi,Gasoline,Automatic,None reported,Yes,965,0.5732950143884686,0.9837146808756421,-1.398855413238218,2
41995,10.645305842559727,2019,5,36000,10.491301994830229,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,966,-0.5823824284886338,-0.15091422168268645,0.392785001284059,4
12500,9.433483923290392,2009,15,92008,11.429641677333475,BMW,BMW,Gasoline,Automatic,None reported,Yes,967,1.068585347050084,0.6804290329211119,-0.8190369179852759,4
10300,9.239899174217728,1998,26,63900,11.065090289695444,Ford,Ford,Gasoline,Automatic,None reported,Yes,968,2.8846499001426738,0.357446489690257,-1.0126216670579407,10
17500,9.769956159911606,2012,12,150900,11.924379271639218,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,969,0.5732950143884686,1.1187529890472745,-0.48256468136406205,33
50000,10.819778284410283,2019,5,43000,10.668978650219241,Dodge,Dodge,Unknown/Other,Manual,None reported,Yes,970,-0.5823824284886338,0.006502427865978514,0.5672574431346149,9
63998,11.066607111853518,2018,6,38020,10.545893917642873,Land,Land,Gasoline,Automatic,None reported,Unknown,971,-0.417285650934762,-0.10254727351625197,0.8140862705778495,19
61059,11.019595888820989,2021,3,14750,9.599066156080049,Audi,Audi,Hybrid,Automatic,None reported,Yes,972,-0.9125759835963774,-0.9414107336514835,0.7670750475453207,2
23000,10.043249494911286,2015,9,52500,10.868587496017359,Subaru,Subaru,Gasoline,Manual,None reported,Yes,973,0.07800468172685332,0.18335039732499214,-0.20927134636438183,31
21000,9.95227771670556,2017,7,207571,12.2432335464183,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,974,-0.25218887338089024,1.4012491420736704,-0.30024312457010893,7
28000,10.239959789157341,2011,13,66000,11.097425172408931,Porsche,Porsche,Gasoline,Automatic,Unknown,Unknown,976,0.7383917919423404,0.3860943100196176,-0.012561052118327254,29
16000,9.680344001221918,2017,7,93500,11.445727410406752,INFINITI,INFINITI,Gasoline,Automatic,None reported,Yes,977,-0.25218887338089024,0.6946805517848895,-0.5721768400537499,15
64000,11.06663836234181,2018,6,7200,8.881975184248867,BMW,BMW,Gasoline,Automatic,None reported,Yes,978,-0.417285650934762,-1.5767336913023478,0.8141175210661409,4
90000,11.407564949312402,2023,1,8421,9.038602608721874,Land,Land,Hybrid,Automatic,None reported,Yes,979,-1.2427695387041209,-1.437966083740201,1.1550441080367335,19
84900,11.349229372299439,2020,4,25520,10.147256921643994,BMW,BMW,Gasoline,Automatic,None reported,Unknown,980,-0.7474792060425056,-0.4557287320421131,1.0967085310237703,4
41999,10.645401087458245,2020,4,30554,10.327283617329016,Tesla,Tesla,Unknown/Other,Automatic,None reported,Unknown,981,-0.7474792060425056,-0.29623001116622577,0.39288024618257644,32
64500,11.074420502783864,2020,4,49899,10.81777628173961,Land,Land,Gasoline,Automatic,Accident/damage reported,Yes,984,-0.7474792060425056,0.13833305335490104,0.8218996615081959,19
4500,8.411832675758411,2012,12,186268,12.13494714446161,Ford,Ford,E85 Flex Fuel,Automatic,None reported,Yes,985,0.5732950143884686,1.3053103562473556,-1.840688165517257,10
25995,10.165659490817816,2016,8,51335,10.846147539430351,Lexus,Lexus,Gasoline,Automatic,Accident/damage reported,Yes,986,-0.08709209582701846,0.16346921049034496,-0.08686135045785193,20
99750,11.51042233475211,2019,5,10400,9.249657234353133,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,987,-0.5823824284886338,-1.250977466885163,1.2579014934764423,29
187900,12.143665185401556,2020,4,12245,9.4129546320379,Audi,Audi,Gasoline,Automatic,None reported,Unknown,990,-0.7474792060425056,-1.1063004457690755,1.8911443441258875,2
57000,10.950806546816688,2006,18,77000,11.251573687764477,Mitsubishi,Mitsubishi,Gasoline,Manual,None reported,Yes,991,1.5638756797116993,0.5226656720088617,0.6982857055410197,26
24000,10.085809109330082,2013,11,40000,10.596659732783579,Acura,Acura,Gasoline,Automatic,None reported,Yes,992,0.4081982368345969,-0.05757015193795533,-0.1667117319455862,1
10000,9.210340371976184,2012,12,113000,11.635151947212842,Cadillac,Cadillac,Gasoline,Automatic,None reported,Yes,993,0.5732950143884686,0.8625055024574272,-1.0421804692994847,6
46000,10.736396675471232,2022,2,7600,8.936035096566041,Chevrolet,Chevrolet,Gasoline,Manual,Accident/damage reported,Yes,994,-1.0776727611502492,-1.528838089861449,0.48387583419556357,7
29900,10.305613759378778,2022,2,20400,9.923339198238729,Toyota,Toyota,Hybrid,CVT,None reported,Yes,995,-1.0776727611502492,-0.6541137011639556,0.053092918103109454,33
39000,10.571316925111784,2019,5,115000,11.652696102959753,Ford,Ford,Gasoline,Automatic,None reported,Yes,996,-0.5823824284886338,0.8780491438592314,0.3187960838361157,10
7000,8.85366542803745,2012,12,239000,12.384223015005313,Lexus,Lexus,Hybrid,Automatic,None reported,Yes,997,0.5732950143884686,1.5261619490939373,-1.398855413238218,20
32998,10.40420223255139,2014,10,62194,11.038029889644065,Jaguar,Jaguar,Gasoline,Automatic,None reported,Unknown,998,0.2431014592807251,0.33347171651474805,0.1516813912757211,16
38598,10.560955740639056,2020,4,22138,10.005096038124226,Jeep,Jeep,Gasoline,Automatic,None reported,Unknown,999,-0.7474792060425056,-0.581679380604039,0.3084348993633874,17
117000,11.669929213779893,2014,10,21800,9.989711119284745,Audi,Audi,Gasoline,Automatic,None reported,Yes,1001,0.2431014592807251,-0.5953099972541928,1.4174083725042248,2
16750,9.726153537253213,2016,8,68200,11.130214506480655,Lincoln,Lincoln,Gasoline,Automatic,Accident/damage reported,Yes,1002,-0.08709209582701846,0.41514476180351534,-0.5263673040224557,21
7000,8.85366542803745,2001,23,139000,11.842236406331555,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,1003,2.3893595674810584,1.0459766605377767,-1.398855413238218,7
45999,10.736374936104498,2019,5,41906,10.64320815639566,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,1006,-0.5823824284886338,-0.016329523726315576,0.48385409482883013,4
