price,log_price,model_year,age,mileage,log_mileage,brand,brand_group,fuel_type,transmission,accident,clean_title,row_id
35999,10.49124643927466,2021,3,12172,9.406975663409597,Polestar,Other,Unknown/Other,Automatic,None reported,Unknown,230
35000,10.46310334047155,2016,8,70582,11.164544601284863,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,231
49750,10.814765742586738,2014,10,33088,10.40695617984855,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,232
49000,10.799575577092764,2021,3,1850,7.523481312573497,Lincoln,Lincoln,Plug-In Hybrid,CVT,None reported,Yes,233
10500,9.259130536145614,2008,16,94155,11.452708260148217,Cadillac,Cadillac,Gasoline,Automatic,None reported,Yes,234
17999,9.798071479779479,2016,8,25000,10.12667110305036,Cadillac,Cadillac,Gasoline,Automatic,None reported,Yes,235
27995,10.239781201782993,2016,8,99500,11.507922973347437,GMC,GMC,Gasoline,Automatic,None reported,Yes,236
8750,9.07680897935166,2009,15,158564,11.973919882870874,INFINITI,INFINITI,Gasoline,Automatic,None reported,Yes,237
78499,11.270841164835856,2023,1,20000,9.90353755128617,Ford,Ford,Gasoline,Automatic,None reported,Yes,238
20850,9.945109227226947,2018,6,46711,10.751756369963374,Cadillac,Cadillac,Gasoline,Automatic,Accident/damage reported,Yes,239
41000,10.621327345686446,2017,7,46496,10.74714307336516,Nissan,Nissan,Gasoline,Automatic,None reported,Yes,240
53800,10.893028746149875,2019,5,19800,9.893487720457795,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,241
37900,10.542706391070517,2008,16,175000,12.07254696717504,Toyota,Toyota,Gasoline,Automatic,Accident/damage reported,Yes,242
63500,11.058795184880783,2016,8,61500,11.026808713825016,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,243
65000,11.082142548877775,2016,8,49750,10.81478584288724,RAM,RAM,Gasoline,Automatic,None reported,Yes,244
100000,11.512925464970229,2007,17,38800,10.566201298475118,Lamborghini,Other,Gasoline,Automatic,None reported,Yes,245
8995,9.104424146384634,2011,13,83765,11.335782476216703,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,246
105500,11.566466231898259,2023,1,7388,8.907747686788648,Mercedes-Benz,Mercedes-Benz,Unknown/Other,Automatic,None reported,Yes,247
75900,11.237171963383721,2022,2,1966,7.584264818389059,Alfa,Other,Gasoline,Automatic,None reported,Unknown,248
23995,10.085600754292345,2021,3,50648,10.832674766145303,Chevrolet,Chevrolet,Gasoline,CVT,None reported,Unknown,249
29500,10.292145542327912,1993,31,231500,12.352339472153524,Toyota,Toyota,Unknown/Other,Automatic,None reported,Yes,250
15000,9.615805480084347,2013,11,60058,11.003082691382058,INFINITI,INFINITI,Gasoline,Automatic,Accident/damage reported,Yes,251
33950,10.432644132986843,2017,7,54423,10.904560512024897,Maserati,Maserati,Gasoline,Automatic,None reported,Yes,252
47498,10.768442883873123,2022,2,24001,10.085892439191387,Toyota,Toyota,Gasoline,Automatic,None reported,Unknown,253
50998,10.839541695251233,2022,2,14735,9.598048758495088,Nissan,Nissan,Gasoline,Automatic,None reported,Unknown,254
42998,10.668908881966093,2023,1,2425,7.793999089503996,Audi,Audi,Hybrid,Automatic,None reported,Unknown,255
94999,11.461621644211487,2022,2,2050,7.62608275807238,Ford,Ford,Gasoline,Automatic,None reported,Yes,256
46995,10.757796492054402,2019,5,64855,11.079924706667542,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,257
62479,11.042585779263845,2022,2,16238,9.695171035465087,Mercedes-Benz,Mercedes-Benz,Unknown/Other,Automatic,None reported,Yes,258
47995,10.778852117797637,2022,2,18051,9.801011760946892,RAM,RAM,Gasoline,Automatic,None reported,Yes,259
14900,9.60911649193355,2004,20,36524,10.5057522366189,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,260
39998,10.596584731846031,2022,2,14896,9.608915129379593,Acura,Acura,Gasoline,Other,None reported,Unknown,261
29999,10.308919326755392,2022,2,14048,9.550306497851652,Toyota,Toyota,Hybrid,CVT,None reported,Unknown,262
3900,8.268731832117737,2003,21,224000,12.319405795112926,Honda,Honda,Gasoline,Manual,None reported,Yes,263
26000,10.165851817003619,2014,10,80581,11.29703057849193,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,264
11000,9.305650551780507,2007,17,81400,11.307142836927456,Mazda,Mazda,Gasoline,Manual,Accident/damage reported,Yes,265
63000,11.05089000537367,2019,5,6700,8.81001204797317,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,266
22500,10.021270588192511,2015,9,143000,11.870606902224587,Ford,Ford,Gasoline,Automatic,None reported,Yes,267
18688,9.835636885627954,2017,7,87842,11.383306409165622,Kia,Kia,Gasoline,Automatic,None reported,Yes,268
16500,9.711115659888671,2010,14,116451,11.665234449918115,INFINITI,INFINITI,Gasoline,Manual,None reported,Yes,269
27900,10.236381967809457,2019,5,53677,10.89075851312733,Nissan,Nissan,Gasoline,Automatic,None reported,Yes,270
77500,11.258033215341438,2021,3,12000,9.392745258631441,Audi,Audi,Hybrid,Automatic,None reported,Yes,271
43998,10.691899457321854,2019,5,20034,9.905236023070245,Land,Land,Gasoline,Automatic,None reported,Unknown,272
68000,11.127262984158243,2020,4,32000,10.373522431293592,Ford,Ford,Diesel,Automatic,None reported,Yes,273
19995,9.90323752128092,2014,10,70312,11.160711982466704,INFINITI,INFINITI,Gasoline,Automatic,None reported,Yes,274
54000,10.896739325546411,2022,2,8794,9.081938657171658,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,275
5900,8.68270762989381,2010,14,156000,11.957617696467539,Lincoln,Lincoln,Gasoline,Automatic,Accident/damage reported,Yes,276
134999,11.813022649985724,2020,4,25568,10.149135959190406,Porsche,Porsche,Gasoline,Manual,None reported,Yes,277
34250,10.441441843690372,2018,6,67100,11.11395422597838,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,Accident/damage reported,Yes,278
37000,10.51867319162636,2014,10,52000,10.859018228147887,Porsche,Porsche,Gasoline,Automatic,Accident/damage reported,Yes,279
12000,9.392661928770137,2011,13,137200,11.829202282877098,Acura,Acura,Gasoline,Automatic,None reported,Yes,280
32000,10.373491181781864,2018,6,36000,10.491301994830229,Volkswagen,Volkswagen,Gasoline,Automatic,Accident/damage reported,Yes,281
24500,10.106428396532818,2023,1,15500,9.648659816955295,Kia,Kia,Gasoline,CVT,Accident/damage reported,Yes,282
96998,11.482445638716253,2020,4,10906,9.297160063928743,BMW,BMW,Gasoline,Automatic,None reported,Unknown,283
26545,10.186596685017772,2019,5,49814,10.816071422478956,Lincoln,Lincoln,Gasoline,Automatic,None reported,Unknown,284
86999,11.373651903317787,2015,9,846,6.741700694652055,BMW,BMW,Plug-In Hybrid,Automatic,None reported,Yes,285
34645,10.452908694061481,2021,3,67039,11.113044735155965,Toyota,Toyota,Gasoline,Automatic,None reported,Unknown,286
28535,10.25888668297081,2023,1,2636,7.877397186353287,Mazda,Mazda,Gasoline,Automatic,None reported,Unknown,287
43550,10.68166498228065,2018,6,50166,10.823112718999155,Porsche,Porsche,Gasoline,Automatic,Accident/damage reported,Yes,288
27500,10.221941283654663,2017,7,37375,10.5287840661879,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,289
31000,10.341742483467284,2021,3,21600,9.980494888896912,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,290
69000,11.141861783579396,2019,5,9500,9.15915233520675,Porsche,Porsche,Gasoline,Automatic,Accident/damage reported,Yes,291
16000,9.680344001221918,2005,19,143095,11.871271012673082,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,292
8500,9.047821442478408,2002,22,80000,11.289794413577894,Acura,Acura,Gasoline,Manual,Accident/damage reported,Yes,293
45000,10.714417768752456,2007,17,5856,8.675392806089782,Porsche,Porsche,Gasoline,Manual,None reported,Yes,294
74900,11.22390916950531,2022,2,28927,10.272565263191902,Audi,Audi,Gasoline,Automatic,None reported,Unknown,295
144664,11.882169091064815,2022,2,4102,8.319473692442186,Mercedes-Benz,Mercedes-Benz,Hybrid,Automatic,None reported,Yes,296
38500,10.558413520275876,2021,3,14442,9.577965147101168,Honda,Honda,Gasoline,Automatic,None reported,Yes,297
12995,9.47231994707559,2005,19,64000,11.06665398721974,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,298
10000,9.210340371976184,2004,20,154000,11.944714374881176,Lexus,Lexus,Gasoline,Automatic,Accident/damage reported,Yes,299
27000,10.203592144986466,2015,9,54000,10.896757843893464,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,300
6000,8.699514748210191,2007,17,232492,12.356615396029426,Dodge,Dodge,Gasoline,Automatic,Accident/damage reported,Yes,301
52645,10.87132654629086,2020,4,25721,10.155101935826032,Maserati,Maserati,Gasoline,Automatic,None reported,Yes,302
35998,10.491218660339424,2020,4,20927,9.948843254256925,Land,Land,Gasoline,Automatic,None reported,Unknown,303
159500,11.979799201207037,2021,3,2353,7.763871287820222,Aston,Other,Gasoline,Automatic,None reported,Yes,304
33610,10.422578920719152,2022,2,9325,9.140561477368266,Audi,Audi,Gasoline,Automatic,None reported,Unknown,305
28616,10.261721280938854,2020,4,61001,11.018661929503216,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,306
46900,10.75577295443437,2018,6,71962,11.183907377023155,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,307
29990,10.308619271743055,2023,1,5800,8.665785595466064,Subaru,Subaru,Gasoline,Manual,None reported,Yes,308
28499,10.257624277921856,2016,8,40080,10.598657685547298,BMW,BMW,Gasoline,Automatic,None reported,Yes,309
36500,10.505067539570582,2020,4,57000,10.950824090522445,Kia,Kia,Gasoline,Automatic,Accident/damage reported,Yes,310
31985,10.373022321884237,2022,2,7624,8.939187601475613,Chevrolet,Chevrolet,Unknown/Other,Automatic,None reported,Yes,311
9999,9.21024036697585,2004,20,122000,11.711784520403112,Subaru,Subaru,Gasoline,Manual,Accident/damage reported,Yes,312
36998,10.518619136111335,2023,1,459,6.131226489483141,Kia,Kia,Gasoline,Automatic,None reported,Unknown,313
40500,10.60905725309463,2016,8,62500,11.042937835596494,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,314
17500,9.769956159911606,2013,11,72000,11.184435286790631,Hyundai,Hyundai,Gasoline,Automatic,None reported,Yes,315
69900,11.154820928221902,2020,4,8375,9.033125752550372,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,316
53000,10.87804719253426,2020,4,40000,10.596659732783579,BMW,BMW,Gasoline,Automatic,None reported,Yes,317
30000,10.308952660644293,2014,10,77000,11.251573687764477,Subaru,Subaru,Gasoline,Manual,Accident/damage reported,Yes,318
159998,11.982916594137839,2019,5,19593,9.882978675904587,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,319
22966,10.041770140336135,2020,4,35902,10.488576136444582,Mazda,Mazda,Gasoline,Automatic,None reported,Unknown,320
9800,9.190137664658664,2013,11,800,6.68586094706836,Hyundai,Hyundai,Gasoline,Automatic,None reported,Yes,321
79998,11.289756913343513,2023,1,6204,8.733110697638708,Land,Land,Hybrid,Automatic,None reported,Unknown,322
37405,10.529559664306506,2020,4,69185,11.144553808999172,Kia,Kia,Gasoline,Automatic,None reported,Unknown,323
41900,10.643041105910228,2015,9,45000,10.714439990727769,Maserati,Maserati,Gasoline,Automatic,None reported,Yes,324
39998,10.596584731846031,2020,4,37426,10.530147648073713,BMW,BMW,Gasoline,Automatic,None reported,Unknown,325
8500,9.047821442478408,2011,13,137000,11.827743504053695,INFINITI,INFINITI,Gasoline,Automatic,Accident/damage reported,Yes,326
18500,9.825526011066415,2016,8,85000,11.350418300109132,Mazda,Mazda,Unknown/Other,Automatic,Accident/damage reported,Yes,327
73900,11.210468106936293,2023,1,4000,8.294299608857235,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,328
47598,10.770546022530057,2023,1,4648,8.444407421690585,Audi,Audi,Hybrid,Automatic,None reported,Unknown,329
38000,10.545341438708522,2018,6,52100,10.860939421415225,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,330
10795,9.286838342948908,2014,10,50100,10.821796246953596,BMW,BMW,Gasoline,Automatic,None reported,Yes,331
32400,10.38591370178042,2020,4,41000,10.62135173563291,Alfa,Other,Gasoline,Automatic,None reported,Yes,332
34000,10.4341158035983,2021,3,70968,11.169998440958999,RAM,RAM,Gasoline,Automatic,None reported,Yes,333
53000,10.87804719253426,2015,9,26600,10.188704088048116,BMW,BMW,Gasoline,Automatic,None reported,Yes,334
84500,11.344506813345266,2022,2,15443,9.644975857384127,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,335
18000,9.798127036878302,2018,6,95000,11.461642696843066,Volvo,Volvo,Gasoline,Automatic,None reported,Yes,336
19500,9.878169744551839,2005,19,94000,11.451060699493427,Subaru,Subaru,Gasoline,Manual,None reported,Yes,337
57998,10.968163806175392,2020,4,45076,10.716127417580799,BMW,BMW,Gasoline,Automatic,None reported,Unknown,338
11000,9.305650551780507,2014,10,110000,11.608244735642321,Cadillac,Cadillac,Gasoline,Automatic,None reported,Yes,339
21590,9.979985523508853,2016,8,49083,10.801288395096439,Land,Land,Gasoline,Automatic,None reported,Unknown,340
27500,10.221941283654663,2017,7,63500,11.05881093278828,Genesis,Genesis,Gasoline,Automatic,None reported,Yes,341
18000,9.798127036878302,2009,15,21500,9.975854724662028,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,Accident/damage reported,Yes,342
199998,12.206062645480174,2023,1,324,5.783825182329737,Land,Land,Gasoline,Automatic,None reported,Unknown,343
20818,9.943573276075414,2019,5,68166,11.129715855760479,Kia,Kia,Gasoline,Automatic,None reported,Unknown,344
31853,10.36888684808733,2018,6,53607,10.889453589653007,Toyota,Toyota,Gasoline,Automatic,Accident/damage reported,Unknown,345
45900,10.734220396048636,2019,5,16813,9.729967151695242,Mercedes-Benz,Mercedes-Benz,Diesel,Automatic,Unknown,Unknown,346
29500,10.292145542327912,2020,4,18200,9.809231816610408,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,347
102000,11.532728092266408,2015,9,51000,10.839600519357369,Audi,Audi,Gasoline,Automatic,Accident/damage reported,Yes,348
42800,10.664293381569887,2018,6,16400,9.70509758756311,Audi,Audi,Gasoline,Automatic,None reported,Yes,349
75500,11.231887935237117,2022,2,7000,8.853808274977197,Toyota,Toyota,Hybrid,Automatic,None reported,Yes,350
52900,10.876158617846391,2022,2,8497,9.047586120674756,Audi,Audi,Gasoline,Automatic,None reported,Unknown,351
20000,9.903487552536127,2016,8,68000,11.127277689932466,Audi,Audi,Gasoline,Automatic,Accident/damage reported,Yes,352
8995,9.104424146384634,2007,17,83000,11.326607934898927,BMW,BMW,Gasoline,Automatic,None reported,Yes,353
50000,10.819778284410283,2018,6,25000,10.12667110305036,Audi,Audi,Gasoline,Automatic,None reported,Yes,354
97952,11.492232841745139,2021,3,15689,9.660778845727078,Cadillac,Cadillac,Diesel,Automatic,None reported,Unknown,355
17200,9.752664662801545,2014,10,125450,11.739670523066106,BMW,BMW,Gasoline,Manual,None reported,Yes,356
50998,10.839541695251233,2023,1,9822,9.19248185367487,Kia,Kia,Gasoline,Automatic,None reported,Unknown,357
22000,9.998797732340453,2008,16,144000,11.87757552297847,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,358
27654,10.227525661948563,2020,4,30900,10.33854382482173,GMC,GMC,Gasoline,Automatic,None reported,Yes,359
41598,10.635807368170546,2021,3,2492,7.821242083523558,BMW,BMW,Gasoline,Automatic,None reported,Unknown,360
14000,9.546812608597396,2015,9,126760,11.750058702697691,Audi,Audi,Gasoline,Automatic,Accident/damage reported,Yes,361
20500,9.9281801651265,2017,7,100680,11.519712381659202,Subaru,Subaru,Gasoline,Automatic,None reported,Yes,362
4495,8.410720946905721,2001,23,90400,11.412010608265987,Mitsubishi,Mitsubishi,Gasoline,Automatic,None reported,Yes,363
29800,10.302263672493496,2022,2,26895,10.199732855648397,Hyundai,Hyundai,Gasoline,Automatic,Unknown,Unknown,364
67000,11.112447898373103,2018,6,20500,9.928228944424575,BMW,BMW,Gasoline,Automatic,None reported,Yes,365
10500,9.259130536145614,2011,13,134000,11.80560254159177,Dodge,Dodge,Gasoline,Automatic,Accident/damage reported,Yes,366
10000,9.210340371976184,2015,9,84352,11.342765653435313,Ford,Ford,Plug-In Hybrid,CVT,Accident/damage reported,Yes,367
71000,11.170435156023453,2022,2,19000,9.852246888342531,Toyota,Toyota,Hybrid,Automatic,None reported,Yes,368
17500,9.769956159911606,2015,9,115550,11.657467269927302,Land,Land,Gasoline,Automatic,None reported,Yes,369
9750,9.185022563991893,2009,15,191775,12.164083303257911,Lincoln,Lincoln,E85 Flex Fuel,Automatic,Accident/damage reported,Yes,370
46998,10.757860326595294,2023,1,923,6.828712071641684,Ford,Ford,Unknown/Other,Automatic,None reported,Unknown,371
75000,11.225243392518447,2017,7,124630,11.733112650538533,Mercedes-Benz,Mercedes-Benz,Diesel,Automatic,None reported,Yes,372
95000,11.461632170582678,2019,5,17000,9.741027444837728,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,373
32000,10.373491181781864,2018,6,73500,11.205054290550551,BMW,BMW,Gasoline,Automatic,None reported,Yes,374
5500,8.612503371220562,1998,26,120000,11.695255355062795,Acura,Acura,Gasoline,Automatic,Accident/damage reported,Yes,375
36340,10.500674341950162,2019,5,73837,11.209628783219447,Audi,Audi,Gasoline,Automatic,None reported,Yes,376
40999,10.621302955145095,2014,10,29500,10.292179440058462,BMW,BMW,Gasoline,Automatic,None reported,Yes,377
29798,10.302196556147285,2021,3,13613,9.518853954007897,Volkswagen,Volkswagen,Gasoline,Automatic,None reported,Unknown,378
120990,11.703463176535523,2023,1,1185,7.078341579557671,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,379
11500,9.350102314351341,2015,9,143250,11.872353615355413,INFINITI,INFINITI,Gasoline,Automatic,None reported,Yes,380
11500,9.350102314351341,2006,18,46508,10.747401121234471,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,381
59549,10.994554782031198,2015,9,18651,9.833708657928211,BMW,BMW,Gasoline,Automatic,None reported,Yes,382
39998,10.596584731846031,2019,5,36438,10.503394908626325,BMW,BMW,Gasoline,Automatic,None reported,Unknown,383
15363,9.63971730013066,2014,10,46628,10.749977944151007,Kia,Kia,Gasoline,Automatic,None reported,Unknown,384
95000,11.461632170582678,2023,1,5700,8.648396877031582,Rivian,Other,Unknown/Other,Automatic,None reported,Yes,385
29995,10.308785980087194,2015,9,57550,10.960426790193678,BMW,BMW,Gasoline,Manual,None reported,Yes,386
60999,11.018612749578452,2017,7,48600,10.791399385808587,Cadillac,Cadillac,Gasoline,Automatic,None reported,Yes,387
18000,9.798127036878302,2020,4,119000,11.686887175419702,Ford,Ford,Gasoline,Automatic,None reported,Yes,388
72000,11.184421397998193,2020,4,36500,10.505094936455558,Land,Land,Gasoline,Automatic,None reported,Yes,389
13250,9.491752831414368,2010,14,121250,11.705618056188401,Lexus,Lexus,Gasoline,Automatic,Accident/damage reported,Yes,390
78350,11.268941247784166,2023,1,2437,7.798933310041217,BMW,BMW,Hybrid,Automatic,None reported,Yes,391
22000,9.998797732340453,2018,6,110380,11.611693296564702,Volvo,Volvo,Gasoline,Automatic,Accident/damage reported,Yes,392
3850,8.25582842728183,2008,16,149000,11.91170829631447,Hyundai,Hyundai,Gasoline,Automatic,None reported,Yes,393
37995,10.545209851103886,2021,3,14684,9.59458184363272,Dodge,Dodge,Gasoline,Automatic,None reported,Unknown,394
